path_before,path_after,label,synthetic,category,task
E:\KOSHKIN_DOM\image_cache\6c8f08ac6d957cbb2ce34ee4416e1c63.jpg,E:\KOSHKIN_DOM\image_cache\6c8f08ac6d957cbb2ce34ee4416e1c63.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\fe717fcfc8cc0f93ec37bc9d331ba8d7.jpg,E:\KOSHKIN_DOM\image_cache\fe717fcfc8cc0f93ec37bc9d331ba8d7.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\da609fcab714cf8a2970243e4b671c27.jpg,E:\KOSHKIN_DOM\image_cache\c59d2fbac2d76c672a26e86feb4eb042.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c1b800d44287e78a236f48593a40944a.jpg,E:\KOSHKIN_DOM\image_cache\7d302535759d99bbf78b5931389ae3d8.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\5546d6448f2e190f30fc7ddad6abe1f6.jpg,E:\KOSHKIN_DOM\image_cache\5546d6448f2e190f30fc7ddad6abe1f6.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\a4d2fe17a492bf566fb22b2d4a624ff3.jpg,E:\KOSHKIN_DOM\image_cache\a4d2fe17a492bf566fb22b2d4a624ff3.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\10729645056b28d55675f00192d4de55.jpg,E:\KOSHKIN_DOM\image_cache\78b8ffcfe35ba0d9bab4c1bc7a64953a.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2ae66d66438544caa9d597c1c7804c0a.jpg,E:\KOSHKIN_DOM\image_cache\7cd6a592cec5e2d820a39b96a6dfdd79.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\aaf8d912e66506b68483b77b1ab3f25b.jpg,E:\KOSHKIN_DOM\image_cache\aaf8d912e66506b68483b77b1ab3f25b.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\6afe9b96f73ec97fb0c6b4e854b8dc5a.jpg,E:\KOSHKIN_DOM\image_cache\6afe9b96f73ec97fb0c6b4e854b8dc5a.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d1ddf066097ab74f5c329ad029c90a7e.jpg,E:\KOSHKIN_DOM\image_cache\44d6e05930b9e06153622a1384335e92.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c9ae05210ea36fa48297d4efde37752a.jpg,E:\KOSHKIN_DOM\image_cache\59e00aed575b39a4e816d4143d1ade43.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d2876e7fe38f29d301cb4e84707eaf82.jpg,E:\KOSHKIN_DOM\image_cache\d86c8178f94b23491c68476e518219b4.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2911ac9dff458d3a0ead7ade77432c83.jpg,E:\KOSHKIN_DOM\image_cache\2911ac9dff458d3a0ead7ade77432c83.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\e363929a033ebfbe74884cf961b52405.jpg,E:\KOSHKIN_DOM\image_cache\e363929a033ebfbe74884cf961b52405.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9d1852f00d8a32509b8ed2050e7fd741.jpg,E:\KOSHKIN_DOM\image_cache\7b273d0cf92b3e0984c1a7e68772d825.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\5a243a0fe015f8119601a6e0cc379a07.jpg,E:\KOSHKIN_DOM\image_cache\4e02f385af240199d181721840c8a753.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\1103100ea2f045b07d9d74048764c666.jpg,E:\KOSHKIN_DOM\image_cache\1103100ea2f045b07d9d74048764c666.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\7ce8bd097641a0c7b4eb87b7a53b683a.jpg,E:\KOSHKIN_DOM\image_cache\50e2c41c2b8a017b259094b8ebd94678.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\072388e9818c010c0affc0b9e1b32275.jpg,E:\KOSHKIN_DOM\image_cache\072388e9818c010c0affc0b9e1b32275.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\908b825dcc32e7971ed1c02885733103.jpg,E:\KOSHKIN_DOM\image_cache\908b825dcc32e7971ed1c02885733103.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\b14bb78d874a7765f9bde242b69bbd0c.jpg,E:\KOSHKIN_DOM\image_cache\b14bb78d874a7765f9bde242b69bbd0c.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d9ef36059e70397f2ee26a0b5e851243.jpg,E:\KOSHKIN_DOM\image_cache\30c6296ded45f984b17007d20d3d2cde.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\be48472cc4bfb337e0ba56c4b80739e9.jpg,E:\KOSHKIN_DOM\image_cache\be48472cc4bfb337e0ba56c4b80739e9.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\7441d43f6a1b36278a8949690da9a766.jpg,E:\KOSHKIN_DOM\image_cache\7441d43f6a1b36278a8949690da9a766.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\a76b7b8f8c55c8b20ae31a53da6aaf0a.jpg,E:\KOSHKIN_DOM\image_cache\a76b7b8f8c55c8b20ae31a53da6aaf0a.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\e4e5cf85c2be55a8ea19ab94d975f2f4.jpg,E:\KOSHKIN_DOM\image_cache\785f537d5e1183a2b07a5c5dba9af152.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8f4cda0740a39d0933c5119bffc1b310.jpg,E:\KOSHKIN_DOM\image_cache\8f4cda0740a39d0933c5119bffc1b310.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\36da2c96d70fd487ebac11dff8fa76d3.jpg,E:\KOSHKIN_DOM\image_cache\36da2c96d70fd487ebac11dff8fa76d3.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\e346e533eb392651b7b77f44b8672e73.jpg,E:\KOSHKIN_DOM\image_cache\160fe2f7bd7d4fe95c809322e0bbae95.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\0d031474d8a4cd5b43c914b7ee90e1d5.jpg,E:\KOSHKIN_DOM\image_cache\0d031474d8a4cd5b43c914b7ee90e1d5.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\7d2088104d0dd7cb155321df6e974833.jpg,E:\KOSHKIN_DOM\image_cache\7d2088104d0dd7cb155321df6e974833.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9eed8a570464ba887e9d0571235ba743.jpg,E:\KOSHKIN_DOM\image_cache\9eed8a570464ba887e9d0571235ba743.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\07bd1c04884b0546a4d0507ac053f47e.jpg,E:\KOSHKIN_DOM\image_cache\07bd1c04884b0546a4d0507ac053f47e.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d858cba1698ecd7279b0f41ce1f3599d.jpg,E:\KOSHKIN_DOM\image_cache\d858cba1698ecd7279b0f41ce1f3599d.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\bd34e8fe92ddf85f0a20f24ea49acb09.jpg,E:\KOSHKIN_DOM\image_cache\bd34e8fe92ddf85f0a20f24ea49acb09.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\57e7e9e4f4c11406506193c83955406c.jpg,E:\KOSHKIN_DOM\image_cache\010b899bf259ddb842be9a3a8387d2f4.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d12e279db39435a57a0df8292a2ade05.jpg,E:\KOSHKIN_DOM\image_cache\d12e279db39435a57a0df8292a2ade05.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\0617a4622fa7ce1931069a8e1f2e99c3.jpg,E:\KOSHKIN_DOM\image_cache\0617a4622fa7ce1931069a8e1f2e99c3.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\010a7ed4048489a7785a567ff13b4c1d.jpg,E:\KOSHKIN_DOM\image_cache\dfc1ea44cc81ead934d4f5f2cdf8f655.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\1499788a58bb8babb65dd3b0c64571f8.jpg,E:\KOSHKIN_DOM\image_cache\616dcd50b8ffa49813362b57cafc8987.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\37c1163ffa7d2e7b4681847984cb13de.jpg,E:\KOSHKIN_DOM\image_cache\1b78897a8de567530f3ac18fb275488e.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\f802c3ab370f3ab113255a01775b8512.jpg,E:\KOSHKIN_DOM\image_cache\f802c3ab370f3ab113255a01775b8512.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\4fd443b4d15e33b96f4709e09d4d7636.jpg,E:\KOSHKIN_DOM\image_cache\4fd443b4d15e33b96f4709e09d4d7636.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\5856030fd61d2a37fef8a79fc644d965.jpg,E:\KOSHKIN_DOM\image_cache\5856030fd61d2a37fef8a79fc644d965.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\2fafb983cdf70fc9e4d807d6532499ae.jpg,E:\KOSHKIN_DOM\image_cache\2fafb983cdf70fc9e4d807d6532499ae.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\3c411006b4f93d08a83db7a3e7dc3c72.jpg,E:\KOSHKIN_DOM\image_cache\7ba6466b52d205ecf5744730e18b660a.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\11e569100ff106ce96ba3364334ad3a8.jpg,E:\KOSHKIN_DOM\image_cache\b715ebee21620f0af6e97d4bcc2f74be.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\79551df20516a5743108a29003ad1492.jpg,E:\KOSHKIN_DOM\image_cache\e19b63d14b621217bde2876fab18ed55.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\6d5fcbbbf2d4f4ad258e7591369daaa5.jpg,E:\KOSHKIN_DOM\image_cache\3e09c758eda8b26872d42120486fdedf.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\138fb9b8a3df00acf37f44df2091d305.jpg,E:\KOSHKIN_DOM\image_cache\138fb9b8a3df00acf37f44df2091d305.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\00b927786a872fd96e5473ba920b8070.jpg,E:\KOSHKIN_DOM\image_cache\49899f9e7a118c71fb0c696a2c9dee03.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c3ed6e102375bd38bd5a29233dfd9604.jpg,E:\KOSHKIN_DOM\image_cache\c3ed6e102375bd38bd5a29233dfd9604.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\57522da3c39dd85abc81a96beb394908.jpg,E:\KOSHKIN_DOM\image_cache\1d91e8ecb63a35a6d05b969e2d7b6b8d.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ab1e0952b4be080c05b4ab62fce6078d.jpg,E:\KOSHKIN_DOM\image_cache\ab1e0952b4be080c05b4ab62fce6078d.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\bed85448e6275443905ae96d077bb3ac.jpg,E:\KOSHKIN_DOM\image_cache\643e1f88b41a7300892695fe0d4d449a.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\13eb41996d51ee71cb01514cd7eb63a5.jpg,E:\KOSHKIN_DOM\image_cache\4b623a5223a5ff0955f68ca4d9825200.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\925eea048d74fe8340fb070866d9a6ae.jpg,E:\KOSHKIN_DOM\image_cache\925eea048d74fe8340fb070866d9a6ae.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\5c1e91c2e17d8537b04092025359f1e1.jpg,E:\KOSHKIN_DOM\image_cache\38bf982d986762e3faccf51d1c060173.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\4a23c2a2b95bf2d7eef5e336ade3b0fe.jpg,E:\KOSHKIN_DOM\image_cache\8221cd3580e1ff1b9aed5b7f8c2b131c.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\3085e4b7af8cf7df4c4ff39ef746fc59.jpg,E:\KOSHKIN_DOM\image_cache\df69eaf5944a37e68ba6301f51604d9b.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\dd27795a487d0e4aa2fe39ec40f91841.jpg,E:\KOSHKIN_DOM\image_cache\1b74e5b62872d4cfc943361467896bd4.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ced01ba0f48af877051d84eef4905e4e.jpg,E:\KOSHKIN_DOM\image_cache\42ca21a9d9d362655df7535ff9e0cdcb.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\54f5a82d8a9f04b5eebf6b59699ce7ee.jpg,E:\KOSHKIN_DOM\image_cache\56581760dd6db67e44cdb577f03884cc.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\333e2c1b43892e6d97c8fbae6f7d0623.jpg,E:\KOSHKIN_DOM\image_cache\333e2c1b43892e6d97c8fbae6f7d0623.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\e25f66a506f0b8d1f6663bdb087604cf.jpg,E:\KOSHKIN_DOM\image_cache\e25f66a506f0b8d1f6663bdb087604cf.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\fa1c91ed07e712617b74dc4dcc51332b.jpg,E:\KOSHKIN_DOM\image_cache\947fbebaf23b153b81a6f8062fefe307.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\fbbd633d8b79ab3ff65bf9822127fa84.jpg,E:\KOSHKIN_DOM\image_cache\fbbd633d8b79ab3ff65bf9822127fa84.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\2911ac9dff458d3a0ead7ade77432c83.jpg,E:\KOSHKIN_DOM\image_cache\31bae661b93357bbaf41ad43667aea3a.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\006e0798ccc012abb07cb5ae09b01531.jpg,E:\KOSHKIN_DOM\image_cache\006e0798ccc012abb07cb5ae09b01531.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\bcfbe5071718c83a91fd6223eaccfd2c.jpg,E:\KOSHKIN_DOM\image_cache\fdd4ad12403151d91b40d070ebf0d400.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d1a4109c35c1f112a6f72f2f8819a407.jpg,E:\KOSHKIN_DOM\image_cache\d1a4109c35c1f112a6f72f2f8819a407.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c657edbb5051da3c37ab5771fbb4cd03.jpg,E:\KOSHKIN_DOM\image_cache\c657edbb5051da3c37ab5771fbb4cd03.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\f9138e469b8e840f8101ec01763b91f0.jpg,E:\KOSHKIN_DOM\image_cache\2ef101268529cf20258a1a46ec9478fb.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\94ff744765df9a171f72198f211179ea.jpg,E:\KOSHKIN_DOM\image_cache\94ff744765df9a171f72198f211179ea.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d0b52ea1245230f39e286d1baebb4f8b.jpg,E:\KOSHKIN_DOM\image_cache\53c942bb5737d0728aa1058138ed25f6.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\dec8a142c04b46d1bfd4fcb948fd63cd.jpg,E:\KOSHKIN_DOM\image_cache\dec8a142c04b46d1bfd4fcb948fd63cd.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9929d6f4de5e7fc03483c1a68c492466.jpg,E:\KOSHKIN_DOM\image_cache\86f9acc837ab6d5ece1409c043f0274d.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d6c23e51b9faee9bec6e04c04eb5c79f.jpg,E:\KOSHKIN_DOM\image_cache\a61261db02f1d95494cf61826b74ac5a.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\463da1fe51f734108bf52185c2690a34.jpg,E:\KOSHKIN_DOM\image_cache\403fecac4fc99dab5808e7d70c3c6ef3.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\91263f39da039927718f4f0ca370be9e.jpg,E:\KOSHKIN_DOM\image_cache\7588c2ce08d986011a2f71b33f60cc60.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\78689382232b3d39eb8a46c60d610a5c.jpg,E:\KOSHKIN_DOM\image_cache\d9d4aa6539fed988c79ccf6daa614cfd.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\fa76c4b3424cee6988cf0b263b961a42.jpg,E:\KOSHKIN_DOM\image_cache\fa76c4b3424cee6988cf0b263b961a42.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\7774b4f1d70dede5195ca513303f39c7.jpg,E:\KOSHKIN_DOM\image_cache\ccf9137d0a7e0f24d39a2495eea2b193.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\aefbc1abd85c68528d0aadcee0512075.jpg,E:\KOSHKIN_DOM\image_cache\aefbc1abd85c68528d0aadcee0512075.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\b4574a77d68e33f0c0f1f0b7b837fafb.jpg,E:\KOSHKIN_DOM\image_cache\b0238d929a57f030164735f7a34bc3f5.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\93d981d1f413d6c0a35a0dad7e7b79b9.jpg,E:\KOSHKIN_DOM\image_cache\230e733a9621edafa5a1085e0405e362.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\500b1aa4f7405cb967a9725f1c9feb39.jpg,E:\KOSHKIN_DOM\image_cache\500b1aa4f7405cb967a9725f1c9feb39.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9b29f220cb27d5db74cf984b87e927a5.jpg,E:\KOSHKIN_DOM\image_cache\9b29f220cb27d5db74cf984b87e927a5.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\359b5f723da285bfdb65b82ced512461.jpg,E:\KOSHKIN_DOM\image_cache\aae09766515ab60b98f3cbdba1cfa9df.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\1ce6ee9d06389d7e00fdc370fba8d74e.jpg,E:\KOSHKIN_DOM\image_cache\c2259489934a8ef8e5609492c6376916.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8b078e6d4e06b4b1691525453b4ec1bd.jpg,E:\KOSHKIN_DOM\image_cache\8b078e6d4e06b4b1691525453b4ec1bd.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\7de723d248a7b27e95f57522b309437f.jpg,E:\KOSHKIN_DOM\image_cache\ca22cffe44d48da663506eba60bd9a8f.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\18ea9bc694234d18e0b84f6466bc18de.jpg,E:\KOSHKIN_DOM\image_cache\b3ee3ea88f473c50e157b54709d358ed.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\35e2d6d37fb44fcc7d65c7714b2e0515.jpg,E:\KOSHKIN_DOM\image_cache\35e2d6d37fb44fcc7d65c7714b2e0515.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d4a695eb5ddd88343844e3ca86bd3191.jpg,E:\KOSHKIN_DOM\image_cache\d4a695eb5ddd88343844e3ca86bd3191.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\128426ab3df8385380a3e187a176eee0.jpg,E:\KOSHKIN_DOM\image_cache\860cb3b0d16cc2c9ad61a0a719d52c94.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c19696f6a87b04e2a85618c43d62ab85.jpg,E:\KOSHKIN_DOM\image_cache\c19696f6a87b04e2a85618c43d62ab85.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\87e25f7ba492eddab5075713990c88a5.jpg,E:\KOSHKIN_DOM\image_cache\b1d1b468c04f738cb9c04d3818060b27.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\f18d9fa9a07474d3e7d9218bce2a0b99.jpg,E:\KOSHKIN_DOM\image_cache\f18d9fa9a07474d3e7d9218bce2a0b99.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\f229de99bf6948b27328f35282b85ae5.jpg,E:\KOSHKIN_DOM\image_cache\f229de99bf6948b27328f35282b85ae5.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\e019bf0804c1cb3e5059cb36864b8212.jpg,E:\KOSHKIN_DOM\image_cache\e019bf0804c1cb3e5059cb36864b8212.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\088f7a59f41783cfa50c23cdcdbe5759.jpg,E:\KOSHKIN_DOM\image_cache\088f7a59f41783cfa50c23cdcdbe5759.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\ad35b5bf7ad17404d9410effcd7e09ab.jpg,E:\KOSHKIN_DOM\image_cache\ad35b5bf7ad17404d9410effcd7e09ab.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\cd17369d8c21281050358f184d118ae2.jpg,E:\KOSHKIN_DOM\image_cache\0402376d4acb4e86b22cdec35356a6d6.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7fa05d064deafe694aa9d2ef6921a852.jpg,E:\KOSHKIN_DOM\image_cache\7fa05d064deafe694aa9d2ef6921a852.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\8b37a0f3c54884a12519d57c9957a24a.jpg,E:\KOSHKIN_DOM\image_cache\5ceb6845571c47733f19f9950b8b214e.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c3d61541b3032df24899eace49cf3f46.jpg,E:\KOSHKIN_DOM\image_cache\c3d61541b3032df24899eace49cf3f46.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d809a0ccdb5cd5807eea0ce890662e35.jpg,E:\KOSHKIN_DOM\image_cache\73e89b3fef6c6f682cc54139b530086e.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7155f20ed42b42676ceba26a0f03f293.jpg,E:\KOSHKIN_DOM\image_cache\178779e77cedc3c510b89e753387e8ad.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\defca3b7b20ff47ac54ded7851d29da7.jpg,E:\KOSHKIN_DOM\image_cache\defca3b7b20ff47ac54ded7851d29da7.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\001ffa1ba5d87ca036c2a4352f48d4a5.jpg,E:\KOSHKIN_DOM\image_cache\001ffa1ba5d87ca036c2a4352f48d4a5.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c427e6b3292069b88a1f4817b3a89714.jpg,E:\KOSHKIN_DOM\image_cache\c427e6b3292069b88a1f4817b3a89714.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\2e266c7bdcfec70a79dabc827564cd6c.jpg,E:\KOSHKIN_DOM\image_cache\2e266c7bdcfec70a79dabc827564cd6c.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\8c027d5163dd0111ab96f7b5ee757260.jpg,E:\KOSHKIN_DOM\image_cache\8c027d5163dd0111ab96f7b5ee757260.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\4e8dc323145f1083eb7cde7bd2e528a5.jpg,E:\KOSHKIN_DOM\image_cache\4e8dc323145f1083eb7cde7bd2e528a5.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\b0bc56ab7a07b316f6a00455e0a497f4.jpg,E:\KOSHKIN_DOM\image_cache\b0bc56ab7a07b316f6a00455e0a497f4.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\43972841a7062349179b1f99a9bcc837.jpg,E:\KOSHKIN_DOM\image_cache\2c79faeeca71fcd0a401cb7f6b652bdc.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\1ddcb752487c0bf99d7c1b13de76fc57.jpg,E:\KOSHKIN_DOM\image_cache\2c492877bc23b6179f6a914dd10578c3.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\dfc9c26a22f4bdf76d28724535d11089.jpg,E:\KOSHKIN_DOM\image_cache\660ee9a6ae46567f4db5fd64c2ceb45d.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8fd13e2aba523821321e1859c63c8fee.jpg,E:\KOSHKIN_DOM\image_cache\8fd13e2aba523821321e1859c63c8fee.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\85533e91f1995e4a7325c6197bb3ae8e.jpg,E:\KOSHKIN_DOM\image_cache\74c4bfe105d16461946336a314d9bcc5.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c3e7ee1756c81144a6db106aeded7093.jpg,E:\KOSHKIN_DOM\image_cache\c3e7ee1756c81144a6db106aeded7093.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\f5053ce0426875728bbcf6dd1accd5ce.jpg,E:\KOSHKIN_DOM\image_cache\540f7fd2e95a17f8a40bed8003bdbd39.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7cc3a730a391971a156ebc10d85d0367.jpg,E:\KOSHKIN_DOM\image_cache\30c1b94a18dae70ea8c6a8b742a50f96.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\397c38387fb1d2ba0417627bdaea5543.jpg,E:\KOSHKIN_DOM\image_cache\e1b43c585b4134370052522602080204.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\f34a48986f781057a54d93b3245b3fa5.jpg,E:\KOSHKIN_DOM\image_cache\c70158b4f2aa02b7c8de39a639cdffb7.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\21b534a673e54c1ae54a22014fd06761.jpg,E:\KOSHKIN_DOM\image_cache\a852033754fefe068ea8d143c48c3701.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\cdc5f96262943e8a1819bfb9147dc33d.jpg,E:\KOSHKIN_DOM\image_cache\444c05aac3ee627a78cbb009172ef9ec.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\506484ddbe0baae7d2e088e5fac99c36.jpg,E:\KOSHKIN_DOM\image_cache\85999ecd6bd8f281a7f078bf8bfd746a.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\3c1bc941ff65c14806857b1ea27a7267.jpg,E:\KOSHKIN_DOM\image_cache\3c1bc941ff65c14806857b1ea27a7267.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\4eee25abf52bca47deccdad1fd3811e7.jpg,E:\KOSHKIN_DOM\image_cache\2e4092fd5cf620cceb91f512c065fc02.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\af528363d941dc5141ae6d4f269f8769.jpg,E:\KOSHKIN_DOM\image_cache\af528363d941dc5141ae6d4f269f8769.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\2c89d0405dde8a5924b7716ab5f21707.jpg,E:\KOSHKIN_DOM\image_cache\2c89d0405dde8a5924b7716ab5f21707.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\fe2f5249198c0ec75108a14d6cb30102.jpg,E:\KOSHKIN_DOM\image_cache\fe2f5249198c0ec75108a14d6cb30102.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\f1d4fc66271d9610277a9d776de6502c.jpg,E:\KOSHKIN_DOM\image_cache\f1d4fc66271d9610277a9d776de6502c.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c7e5f6ce46a92a382018c76f7a24b932.jpg,E:\KOSHKIN_DOM\image_cache\9b4a7c95a374967c56577df769899c5d.jpeg,1,0,lawn,
