path_before,path_after,label,synthetic,category,task
E:\KOSHKIN_DOM\image_cache\970ea3478ce1a9bbfa69d335f917ece0.jpg,E:\KOSHKIN_DOM\image_cache\600a61c1cb9d15d771f10192dccd7a7c.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\bace8eaa88a90405ef6b852f364e1f54.jpg,E:\KOSHKIN_DOM\image_cache\9b9f8f756c4303fa6b7494e5fb7c7837.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\d2fbde9c7ca26f08fe05d0a995ecfd15.jpg,E:\KOSHKIN_DOM\image_cache\d2fbde9c7ca26f08fe05d0a995ecfd15.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\3944736c00c799b6923a2c4e7009e431.jpg,E:\KOSHKIN_DOM\image_cache\3e4de37f039f7c67b9a17e615d084b0b.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\6bf70492c9a98e9631001501ac0a3aa9.jpg,E:\KOSHKIN_DOM\image_cache\6bf70492c9a98e9631001501ac0a3aa9.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7011110165a674308d952da32434324a.jpg,E:\KOSHKIN_DOM\image_cache\e256461dcd25e7b780daeab2dd30cd59.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\cfac09da8f987a2fd399df1d5bc08847.jpg,E:\KOSHKIN_DOM\image_cache\cfac09da8f987a2fd399df1d5bc08847.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c512a9be727f2f25b0b9109735c50f1e.jpg,E:\KOSHKIN_DOM\image_cache\c512a9be727f2f25b0b9109735c50f1e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\708a6ecf4dbeacd3a551b8e8420c1c09.jpg,E:\KOSHKIN_DOM\image_cache\708a6ecf4dbeacd3a551b8e8420c1c09.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\b916ffceba2040ed61565231476b41d1.jpg,E:\KOSHKIN_DOM\image_cache\6cefd711d6c69521fe53fcba2928c5d4.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\469337feedda397e2af49bddc99538ac.jpg,E:\KOSHKIN_DOM\image_cache\39ef73a234334b572231ce858ad17767.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\16715bc8ee2717e8fb904d4ea85d0fe6.jpg,E:\KOSHKIN_DOM\image_cache\42560d6c176bb5c72b06d79a87c8d59a.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\0b09e99d7b965d0dddd6fab7a65818a2.jpg,E:\KOSHKIN_DOM\image_cache\0b09e99d7b965d0dddd6fab7a65818a2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d82fed49a6ba6563db1384613cc6972a.jpg,E:\KOSHKIN_DOM\image_cache\af696e5b0b63d1f2e47b4ba45710d94b.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3091f6ac27d23fd2fb7c6e9b15b602c4.jpg,E:\KOSHKIN_DOM\image_cache\9c629b54a58079d3c017d59e20ebd1c6.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\fe94a8434e75e0d0915e1847586959e6.jpg,E:\KOSHKIN_DOM\image_cache\fe94a8434e75e0d0915e1847586959e6.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\5731289a3af3826620f4614c101c6c8e.jpg,E:\KOSHKIN_DOM\image_cache\5731289a3af3826620f4614c101c6c8e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c7f5b4a4bbd03123305ffbb92c769f31.jpg,E:\KOSHKIN_DOM\image_cache\c7f5b4a4bbd03123305ffbb92c769f31.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\392b45c908ba90a2925da64d6144ba88.jpg,E:\KOSHKIN_DOM\image_cache\f8e549154e719b72ad997ea48d7ba6df.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\c9f328de3260b55e947416aaee2258b7.jpg,E:\KOSHKIN_DOM\image_cache\c9f328de3260b55e947416aaee2258b7.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\10ec08a730d06ac5e30198778fce5b39.jpg,E:\KOSHKIN_DOM\image_cache\6dc994125cc4fdf9eb60997481c1de9c.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\f55fbd68f3cdffde65da00869495fdb2.jpg,E:\KOSHKIN_DOM\image_cache\f55fbd68f3cdffde65da00869495fdb2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6e7110983703605711274f586d6f7559.jpg,E:\KOSHKIN_DOM\image_cache\6e7110983703605711274f586d6f7559.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\77468fca174a66be3c18d22e68d8579b.jpg,E:\KOSHKIN_DOM\image_cache\77468fca174a66be3c18d22e68d8579b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6920f94bed5c952e13e13af4bb9d70d4.jpg,E:\KOSHKIN_DOM\image_cache\6920f94bed5c952e13e13af4bb9d70d4.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\254e4a4aca227be6a3ad216e02c6a1b7.jpg,E:\KOSHKIN_DOM\image_cache\484ef64ecac349f108765a465b4ec22d.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\07e5ad88911354e90d75d98f4141aebf.jpg,E:\KOSHKIN_DOM\image_cache\07e5ad88911354e90d75d98f4141aebf.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f15fe218e277bfa6c0eab0cba055fe9f.jpg,E:\KOSHKIN_DOM\image_cache\f15fe218e277bfa6c0eab0cba055fe9f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\8690404be80c1cff086f816058059818.jpg,E:\KOSHKIN_DOM\image_cache\42a7bd6a8eb1dbbd158f7014bd72f527.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\5f4bbae5c7bf64404f7311488ff90f69.jpg,E:\KOSHKIN_DOM\image_cache\5f4bbae5c7bf64404f7311488ff90f69.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\fb59e73a17befca34464c00e146efa0e.jpg,E:\KOSHKIN_DOM\image_cache\08d130b73ce68874c701bc916bc50961.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3ec60a367730f477e4da08c48192cecf.jpg,E:\KOSHKIN_DOM\image_cache\e3f5ed477d7fe4df5e8879e9e62cd71e.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\fa6f8d8bf26ce189f2bc0fecc56c5d6b.jpg,E:\KOSHKIN_DOM\image_cache\ee7bb4f189f95940fa8eb10a4460a712.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\89f11ec918b373c2f6ae57c678ef7013.jpg,E:\KOSHKIN_DOM\image_cache\89f11ec918b373c2f6ae57c678ef7013.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\5784b82555444c4ba396cdab5d77adc1.jpg,E:\KOSHKIN_DOM\image_cache\1f8da39d9197ee39fbe2d4df870ab7bb.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\66baf8a4536b237291a76f5a130fb854.jpg,E:\KOSHKIN_DOM\image_cache\9c925866fd165be9abe1a22b364115ad.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\1f58775821b99ca28e2cc02ed35da602.jpg,E:\KOSHKIN_DOM\image_cache\1f58775821b99ca28e2cc02ed35da602.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f5f96f19cf956c23adeabba46c72f007.jpg,E:\KOSHKIN_DOM\image_cache\f81799dc31a8e4d48ef38bf83ead6a16.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e39d05e0e771fd4f0463828b269d242f.jpg,E:\KOSHKIN_DOM\image_cache\ad1ff192d24cb827a5d6394ff423d479.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\0eca01def2ef20a5ba8819abe83e5683.jpg,E:\KOSHKIN_DOM\image_cache\937c929846eb431c6f9599570aa793eb.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\c9f2d66d7950f2ae8b1a8f08dd621e08.jpg,E:\KOSHKIN_DOM\image_cache\c9f2d66d7950f2ae8b1a8f08dd621e08.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\062abb9a9aae7a09aeda1a2a35c033d0.jpg,E:\KOSHKIN_DOM\image_cache\062abb9a9aae7a09aeda1a2a35c033d0.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\532bedca172acc0a8a1e49afde0304f7.jpg,E:\KOSHKIN_DOM\image_cache\8e0182ec65214d801e7cdcb30166253e.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\69527027b0714efaec3d9968c4f84972.jpg,E:\KOSHKIN_DOM\image_cache\69527027b0714efaec3d9968c4f84972.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d315fb14fa3a853a4e6379605db5084c.jpg,E:\KOSHKIN_DOM\image_cache\e36c8b7288ce1599b3bec54a07e4ee7b.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\101c8e58fc36820c10f4bfa788a7fa0d.jpg,E:\KOSHKIN_DOM\image_cache\101c8e58fc36820c10f4bfa788a7fa0d.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\a3c42c6e4ddd4ae0a295bb1c35189f4a.jpg,E:\KOSHKIN_DOM\image_cache\693db17e843e27f93565801524c36a95.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\eeb94450b3c563f8d1d190e6e7870d5b.jpg,E:\KOSHKIN_DOM\image_cache\eeb94450b3c563f8d1d190e6e7870d5b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\dfaf5b31770bca1918d70a8b0cd284c3.jpg,E:\KOSHKIN_DOM\image_cache\dfaf5b31770bca1918d70a8b0cd284c3.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6dd4e852afda7f194ffb64e2658b464a.jpg,E:\KOSHKIN_DOM\image_cache\6dd4e852afda7f194ffb64e2658b464a.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7f091443823d51893b78d837523c7551.jpg,E:\KOSHKIN_DOM\image_cache\105288cfe718e63b2223820be6530e7e.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e6eb04ca1d535227989fa880d0ba2e72.jpg,E:\KOSHKIN_DOM\image_cache\5758fa978e3abd4117debb7ac6e73bef.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\745f0bfd1b9bb76ba56dfd908ed14af2.jpg,E:\KOSHKIN_DOM\image_cache\75615516aa1df61cdb94b535be1d2801.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\68642bef0e65d6e459aac8967871e63d.jpg,E:\KOSHKIN_DOM\image_cache\4164729d83864af78290cc8a3aefd98e.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\ff1d64a4b5f8a304f1c0eb6fa2343cc0.jpg,E:\KOSHKIN_DOM\image_cache\ff1d64a4b5f8a304f1c0eb6fa2343cc0.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\18747fd3853f4cc402999c587ad821bd.jpg,E:\KOSHKIN_DOM\image_cache\a2afcdd881b00cf6b7a25601c2963b99.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\bd18c88e396dab31a27ac94be40e6318.jpg,E:\KOSHKIN_DOM\image_cache\bd18c88e396dab31a27ac94be40e6318.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\3900aa8d19ff763639c76caba758a2cf.jpg,E:\KOSHKIN_DOM\image_cache\3900aa8d19ff763639c76caba758a2cf.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f714dc3506dde0698ee41767527cc173.jpg,E:\KOSHKIN_DOM\image_cache\a36661e24fac9b222e402805f0e45248.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3f683d9c99507f03ba8a295ab62dbf6e.jpg,E:\KOSHKIN_DOM\image_cache\bf27a091eeee52805e5c37e35c688449.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\34a3a2d1733f57ec4e7e36fd3745a4b6.jpg,E:\KOSHKIN_DOM\image_cache\34a3a2d1733f57ec4e7e36fd3745a4b6.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\260ab0bc68c41075f6f118a8a3a7eb97.jpg,E:\KOSHKIN_DOM\image_cache\949266e0492d21b5de9b076e9ea7d209.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\f63cf640fee8820e42aacf9834609a6f.jpg,E:\KOSHKIN_DOM\image_cache\1cee8dee444d0e7de046ac386abc7f9a.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\25de8e8f1b9b51144184216493f6b4ae.jpg,E:\KOSHKIN_DOM\image_cache\25de8e8f1b9b51144184216493f6b4ae.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\2427d1c800d2e0f123e377f6dcc38a8f.jpg,E:\KOSHKIN_DOM\image_cache\69708d1bff8c7dbfbcf07b3fbf4b519e.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\44102973426d1fc90434f14fe948a826.jpg,E:\KOSHKIN_DOM\image_cache\3472097cee7e67f85e2576dd96a04303.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3da38ea4dc81db6687ce4fa3551ba166.jpg,E:\KOSHKIN_DOM\image_cache\3da38ea4dc81db6687ce4fa3551ba166.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\2a943b00e299824495eddc3c5c999785.jpg,E:\KOSHKIN_DOM\image_cache\2a943b00e299824495eddc3c5c999785.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\ffcfd077f031d33d9a3071b80f79f937.jpg,E:\KOSHKIN_DOM\image_cache\5e824acbd5759c62be96781edc7a8679.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e921a31d744f6201e6a6aff1eb2ecd68.jpg,E:\KOSHKIN_DOM\image_cache\72ce2ad80b40e90c333656cef8496ded.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e3b8bed70e03da6db9e5e0e2e85d6734.jpg,E:\KOSHKIN_DOM\image_cache\e3b8bed70e03da6db9e5e0e2e85d6734.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\e0b30670f9cb11971d14aab160324871.jpg,E:\KOSHKIN_DOM\image_cache\dd70a274b1282c2a4c6dbe3b5dad6309.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\eb44f7659c5fddd2cffb7c05bc8ea6eb.jpg,E:\KOSHKIN_DOM\image_cache\4c94654e6a579741d0d513e630bf5b3f.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e37534cc7d5f94c9a1e2d434d4c7039f.jpg,E:\KOSHKIN_DOM\image_cache\e37534cc7d5f94c9a1e2d434d4c7039f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6a731e7ebc49da72a9e2081230b53cc7.jpg,E:\KOSHKIN_DOM\image_cache\74819a45171980141a8871e80bd5c4ec.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\60a151308eaa1aaefe93da837b19dd81.jpg,E:\KOSHKIN_DOM\image_cache\60a151308eaa1aaefe93da837b19dd81.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\11874a4fe85ed1beea2fd3b5e1d086a9.jpg,E:\KOSHKIN_DOM\image_cache\00cfafcb91b354821785d52ce54f4f9b.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\10664bc794609e7a124b93d0bd8d1913.jpg,E:\KOSHKIN_DOM\image_cache\10664bc794609e7a124b93d0bd8d1913.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\1a342f925122230c999c7afc89609025.jpg,E:\KOSHKIN_DOM\image_cache\67f29bb3fe4c03e3173e6602c73e1c5a.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\8b736e3b60ae8611964e72f597ee1def.jpg,E:\KOSHKIN_DOM\image_cache\51028687de463903795778f2087131de.png,1,0,curb,
E:\KOSHKIN_DOM\image_cache\ce4be92cec72804096c0f4eaee0ac1b3.jpg,E:\KOSHKIN_DOM\image_cache\ce4be92cec72804096c0f4eaee0ac1b3.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d421faec70adc75c6ca67d7d76307693.jpg,E:\KOSHKIN_DOM\image_cache\bf72c51aec3e344fb7db8e1f60b330a9.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\4fd75df8cb7668b23873899aa6e0f270.jpg,E:\KOSHKIN_DOM\image_cache\4fd75df8cb7668b23873899aa6e0f270.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d3e2bee54932a58c57f41a9983ceade7.jpg,E:\KOSHKIN_DOM\image_cache\d3e2bee54932a58c57f41a9983ceade7.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\72a092dd259d76c90a49633988467339.jpg,E:\KOSHKIN_DOM\image_cache\e51fd31a5b897be944bd75ec8a9f723b.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\1a3541f8a6688cce6f7193a134255926.jpg,E:\KOSHKIN_DOM\image_cache\a26bd87029541394279821aa9e8c50bb.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\9240ad8917f2efab03b071db1234e93b.jpg,E:\KOSHKIN_DOM\image_cache\9240ad8917f2efab03b071db1234e93b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\fc5548476d4e376ea448e1c0a2cb0337.jpg,E:\KOSHKIN_DOM\image_cache\fc5548476d4e376ea448e1c0a2cb0337.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\66b51a94ff460f79a732b05f8a316355.jpg,E:\KOSHKIN_DOM\image_cache\bef037d0d32d67fd6736f3224f329e9a.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\80e509299262a2edc084d5392ba9e0f7.jpg,E:\KOSHKIN_DOM\image_cache\80e509299262a2edc084d5392ba9e0f7.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\9c60972e464f5323ff6598fe022dcbb0.jpg,E:\KOSHKIN_DOM\image_cache\9c60972e464f5323ff6598fe022dcbb0.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\efa30df915cbc56b9f1e15fee39fa8f0.jpg,E:\KOSHKIN_DOM\image_cache\efa30df915cbc56b9f1e15fee39fa8f0.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\860bd0e9c51a7db2d937127453db21b8.jpg,E:\KOSHKIN_DOM\image_cache\d25e7eb2a59f39d9b15ff53c73c869ce.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\faab4639f80b573a68deb404378a170f.jpg,E:\KOSHKIN_DOM\image_cache\faab4639f80b573a68deb404378a170f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d4dd89bd8e6fae51b093c14f0c43c0f4.jpg,E:\KOSHKIN_DOM\image_cache\d4dd89bd8e6fae51b093c14f0c43c0f4.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\4af261a21a6faacfcd65faf543d9f2b1.jpg,E:\KOSHKIN_DOM\image_cache\4af261a21a6faacfcd65faf543d9f2b1.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\00a8c21d8bd65b1982ae0050fc0b4350.jpg,E:\KOSHKIN_DOM\image_cache\a0f59fd32eace3fb1c2191f768121247.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\9cc5fd35db047d320ce0a06d96c96e0a.jpg,E:\KOSHKIN_DOM\image_cache\91871cf95b62910a160cf4a0bace6f19.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\820820245d35a1e1eb51a62cb2183d58.jpg,E:\KOSHKIN_DOM\image_cache\820820245d35a1e1eb51a62cb2183d58.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\251cd78a93873191e75f7ddf3d347c67.jpg,E:\KOSHKIN_DOM\image_cache\251cd78a93873191e75f7ddf3d347c67.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\019aa3d35b617c4be58266a773fc76e2.jpg,E:\KOSHKIN_DOM\image_cache\1dedb4d0623303b39375d11ae214093e.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\23c80d33bb41553b115a4fed399df78d.jpg,E:\KOSHKIN_DOM\image_cache\c6e3a5fe9c1233e9f3feefcdc7b8265d.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\fedcfd9de1dd8218e838686b4356db8e.jpg,E:\KOSHKIN_DOM\image_cache\9ae65dd1664519d74083b4b9d1d4091e.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\1d8bac71888bac541f8ee3cdcf4b7ee9.jpg,E:\KOSHKIN_DOM\image_cache\eb72b24afebf88ca0bf2bc221f95acc5.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\ab0e8e31bf73dad53b3fe771447ce74a.jpg,E:\KOSHKIN_DOM\image_cache\78545d3f0dc6aeddb0341041873308ac.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\c9b045a6ed126b60355e22b8be59b056.jpg,E:\KOSHKIN_DOM\image_cache\949a5965dc24466e48562f923d1c644d.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\27aff240fb1eac63d876aff9cf6ae093.jpg,E:\KOSHKIN_DOM\image_cache\27aff240fb1eac63d876aff9cf6ae093.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\430a821a5aa8f121ebcdce699a3dfddb.jpg,E:\KOSHKIN_DOM\image_cache\430a821a5aa8f121ebcdce699a3dfddb.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\8bf85889c6d39b8bc292aa9d11112c12.jpg,E:\KOSHKIN_DOM\image_cache\8bf85889c6d39b8bc292aa9d11112c12.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\3151486d62bad43e555a596ebf7b9c58.jpg,E:\KOSHKIN_DOM\image_cache\3151486d62bad43e555a596ebf7b9c58.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\4105e8fa621002d80043555119431b0b.jpg,E:\KOSHKIN_DOM\image_cache\4105e8fa621002d80043555119431b0b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f7f0f2bcd2efd1f7760836cfb0069b6e.jpg,E:\KOSHKIN_DOM\image_cache\6aab228de6b01f6f8f8224acab047afc.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e647755de724ed056f1f5f0631d4b454.jpg,E:\KOSHKIN_DOM\image_cache\bfab9fd6b0e680f81787fad91c37b6e3.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\ea839a792132c2e26a86f27e10328831.jpg,E:\KOSHKIN_DOM\image_cache\8724883b3107e247c92d8e144c939076.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\93ee13ddcb0f2f92324253fc4d7b35b9.jpg,E:\KOSHKIN_DOM\image_cache\93ee13ddcb0f2f92324253fc4d7b35b9.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6aa1d90e867a5c44f4d71bcbaa83371f.jpg,E:\KOSHKIN_DOM\image_cache\6aa1d90e867a5c44f4d71bcbaa83371f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f87993571a7154016ba03d0ffe1e61ef.jpg,E:\KOSHKIN_DOM\image_cache\f87993571a7154016ba03d0ffe1e61ef.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\fa5d24e49a2254ecdf2d85b7a011deb1.jpg,E:\KOSHKIN_DOM\image_cache\cecfe1010e119d2520417e67e2350e4d.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\20bba2dcbe59e4161cef11eec8990ee9.jpg,E:\KOSHKIN_DOM\image_cache\0c7490619db414bf8aa8a593df2b3fb8.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\46d18eb9f8a0439355593afa71295adc.jpg,E:\KOSHKIN_DOM\image_cache\46d18eb9f8a0439355593afa71295adc.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\e0e5f3caf9db9e92a9a98e0ef08b11e2.jpg,E:\KOSHKIN_DOM\image_cache\e0e5f3caf9db9e92a9a98e0ef08b11e2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\e79cc29d88aefff0391aa61163643d2d.jpg,E:\KOSHKIN_DOM\image_cache\e79cc29d88aefff0391aa61163643d2d.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\a21267fcd771941bf68255c5b6381e18.jpg,E:\KOSHKIN_DOM\image_cache\a21267fcd771941bf68255c5b6381e18.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\a26423c1be398c9315ceed1e3faf19c0.jpg,E:\KOSHKIN_DOM\image_cache\bd45c9e95d9bb21dbc7cb193c0feffe4.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\8352c92aba2543a2822d383179725eb9.jpg,E:\KOSHKIN_DOM\image_cache\8352c92aba2543a2822d383179725eb9.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\48dc73d650290743e13904cebb0c84bb.jpg,E:\KOSHKIN_DOM\image_cache\23febd8196978b6f5c4f5dc68686f349.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\ef56b3b81745ae9ee687887e35119dca.jpg,E:\KOSHKIN_DOM\image_cache\02fb120ff2add5abcd5da39ac47c9f55.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\c5b17c6fd5b270c1e0acce7f3e33c48d.jpg,E:\KOSHKIN_DOM\image_cache\c5b17c6fd5b270c1e0acce7f3e33c48d.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\8d6001debada62802affd22fbd20c416.jpg,E:\KOSHKIN_DOM\image_cache\8d6001debada62802affd22fbd20c416.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\df6e3938d0f061e696590ff59362b53d.jpg,E:\KOSHKIN_DOM\image_cache\df6e3938d0f061e696590ff59362b53d.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\970b5a37aa769ed8455708dd494fc24e.jpg,E:\KOSHKIN_DOM\image_cache\970b5a37aa769ed8455708dd494fc24e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\1c335d22153af61a23f2f5fec11a1477.jpg,E:\KOSHKIN_DOM\image_cache\6c6b5a05d38bc3d0bae9817a002f89d0.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\209dc08ce06ef8dd743cbfeec362140b.jpg,E:\KOSHKIN_DOM\image_cache\209dc08ce06ef8dd743cbfeec362140b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\074a24bc3bee89c3f81eb8a9fb9532d8.jpg,E:\KOSHKIN_DOM\image_cache\074a24bc3bee89c3f81eb8a9fb9532d8.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\5c2d1459359307c592b480138a3fb9fa.jpg,E:\KOSHKIN_DOM\image_cache\fd109fde84399a8ed1369a6154846a0a.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\bb05e8fa37ffc2a91673ef3c86886582.jpg,E:\KOSHKIN_DOM\image_cache\bb05e8fa37ffc2a91673ef3c86886582.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\55c2d53c646f6a111cdf4c3ad0cde91e.jpg,E:\KOSHKIN_DOM\image_cache\701fb7a2c400d568d66405072ae8d91d.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\b5a3abfa6ac5be4e55b136171e4b48c5.jpg,E:\KOSHKIN_DOM\image_cache\8288f542ccbd129c0b70edb17202497f.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\71682b0cd5f53194b5b7c2f5a144b6d7.jpg,E:\KOSHKIN_DOM\image_cache\71682b0cd5f53194b5b7c2f5a144b6d7.jpg,0,1,curb,
