source,row,task,before_url,after_url,decision
Завершенные_задачи__Не_убранный_газон_,12432,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/116630/5595019/UQ1wCGmQuwJs.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/924532/ZmP1fP.jpeg,good
Завершенные_задачи__Не_убранный_газон_,21257,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/115490/5673516/e0de1Y3O5VT1.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1213785/rEc8za.jpg,good
Завершенные_задачи__Не_убранный_газон_,40007,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/120844/5646357/EBndt1ijDqBl.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1093706/cGEV9J.jpeg,good
Завершенные_задачи__Не_убранный_газон_,31452,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/143142/5654936/CmX6iLlsVQQf.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1139019/vikw8C.jpg,good
Завершенные_задачи__Не_убранный_газон_,33153,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/113786/5651854/xep18zkKXHAq.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1127412/rSLgbO.jpeg,good
Завершенные_задачи__Не_убранный_газон_,9964,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/134934/5621250/PRkL15WTHA4d.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1003014/crCPh8.jpeg,good
Завершенные_задачи__Не_убранный_газон_,4085,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/111477/5656906/0xqOeAFKhpMV.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1144287/yWWp2x.jpg,good
Завершенные_задачи__Не_убранный_газон_,29783,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/118594/5659202/t41m3mNlFgC2.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1150471/HTHZNB.jpeg,good
Завершенные_задачи__Не_убранный_газон_,6838,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/116283/5642274/HvpbDpbVsPoI.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1086950/nb2CVw.jpg,good
Завершенные_задачи__Не_убранный_газон_,53631,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/120973/5598523/GoAtegrh6o4O.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/941287/TbAFbL.jpeg,good
Завершенные_задачи__Не_убранный_газон_,55378,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/119999/5594265/30pgy0A3wgdV.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/923170/6knc1i.jpeg,good
Завершенные_задачи__Не_убранный_газон_,22707,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/119184/5670142/ZlitZRy3wCiy.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1202359/Gq7vUr.jpeg,good
Завершенные_задачи__Не_убранный_газон_,47238,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/118160/5627669/OfeAVKPKqGoL.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1024469/wr3QoE.jpg,good
Завершенные_задачи__Не_убранный_газон_,5572,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/135019/5650518/VaRC8i2yMCx6.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1114826/ASFw5s.jpg,good
Завершенные_задачи__Не_убранный_газон_,33363,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/123235/5651148/Doz7VetgAcoK.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1125943/9tRVPv.jfif,good
Завершенные_задачи__Не_убранный_газон_,42725,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/142117/5639553/k6Ig7MQ3Zk2i.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1070992/56pJBr.jpeg,good
Завершенные_задачи__Не_убранный_газон_,11397,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/128875/5607528/l9sDzsMoFsAy.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/960849/gpVwxe.jpg,good
Завершенные_задачи__Не_убранный_газон_,2584,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/134435/5667144/0wZIfGHbk61L.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1181562/zR7h98.jpeg,good
Завершенные_задачи__Не_убранный_газон_,16376,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/126274/5684308/ZI4a8Ndy7uua.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1269378/XlEBV2.jpeg,good
Завершенные_задачи__Не_убранный_газон_,46794,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/119679/5630469/kxjsa27xJ6FY.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1030606/5zR0uc.jpeg,good
Завершенные_задачи__Не_убранный_газон_,28937,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/120180/5659781/UjengKYhvXz1.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1157230/03fRiG.jpeg,good
Завершенные_задачи__Не_убранный_газон_,29048,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/123784/5659795/DGfItNZs5BhX.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1156527/6m7pKY.jpeg,good
Завершенные_задачи__Не_убранный_газон_,34650,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/143630/5649166/FIQJHNxLafmS.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1118878/GnH0FI.jpg,good
Завершенные_задачи__Не_убранный_газон_,34563,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/136844/5650042/G5e1xzkHsWgA.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1119234/gGGSe9.jpeg,good
Завершенные_задачи__Не_убранный_газон_,40324,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/115348/5643052/rPLYaHZegg8k.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1091921/4w1yBg.jpeg,good
Завершенные_задачи__Не_убранный_газон_,10487,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/128647/5617316/NCTeBrtcX8Lw.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/986072/N4thaj.jpg,good
Завершенные_задачи__Не_убранный_газон_,24055,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/111849/5669039/BS0n5pLT5Drr.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1190304/jhj3VH.jpg,good
Завершенные_задачи__Не_убранный_газон_,24646,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/145192/5667629/WDDZ7JfYrwKk.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1183633/AP9dAE.jpg,good
Завершенные_задачи__Не_убранный_газон_,18704,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/115670/5678136/uEmoOyNCtJcg.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1236549/z2Cj1q.jpg,good
Завершенные_задачи__Не_убранный_газон_,25609,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/127762/5665951/duBphBLbu1yG.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1179059/YCeNKN.jpg,good
Завершенные_задачи__Не_убранный_газон_,27018,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/144238/5664725/hcpfMoM6UqFv.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1171129/IonzCI.jpg,good
Завершенные_задачи__Не_убранный_газон_,51223,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/142424/5613695/bAFezO1KxbEa.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/972202/7q2Dl7.jpg,good
Завершенные_задачи__Не_убранный_газон_,22374,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/136672/5671984/j2iCmVyuwL4Y.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1205313/g7AmuT.png,good
Завершенные_задачи__Не_убранный_газон_,44888,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/128563/5635352/ImCoTN1NBApe.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1049910/asXBET.jpg,good
Завершенные_задачи__Не_убранный_газон_,39536,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/141236/5646345/qnGBLwrkArlV.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1095985/y3c5dM.jpg,good
Завершенные_задачи__Не_убранный_газон_,3458,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/134977/5660127/fevdoulrsgno.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1157131/FBTCZY.jpeg,good
Завершенные_задачи__Не_убранный_газон_,52196,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/117716/5607848/KPSSqDk99bO4.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/960150/BI9yDt.jpeg,good
Завершенные_задачи__Не_убранный_газон_,41718,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/118708/5640871/v0yaJkjeldoP.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1079347/q2SAsz.jpeg,good
Завершенные_задачи__Не_убранный_газон_,42802,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/145162/5639194/n4WA8kChUZXx.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1070499/XbxX1t.jpeg,good
Завершенные_задачи__Не_убранный_газон_,22127,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/112452/5671546/8E9eAYtOlUNe.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1207177/mNklSf.jpg,good
Завершенные_задачи__Не_убранный_газон_,4352,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/116549/5654581/UFgaAf3qcSPX.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1138614/mKE5s0.jpeg,good
Завершенные_задачи__Не_убранный_газон_,21797,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/142894/5671592/LRg0wfcUyCiu.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1209183/uyROel.jpg,good
Завершенные_задачи__Не_убранный_газон_,6244,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/131605/5648637/vGZNMC2ex0XA.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1102141/RjOKUg.jpg,good
Завершенные_задачи__Не_убранный_газон_,36894,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/146125/5647283/gHgQxQoQ7XwF.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1108580/uIbp8v.jpg,good
Завершенные_задачи__Не_убранный_газон_,44854,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/138984/5635844/MVygzIU1y4es.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1050085/ZyFrny.jpeg,good
Завершенные_задачи__Не_убранный_газон_,25552,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/137598/5666393/y0CBtxDV9nNs.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1179299/vCNpaE.png,good
Завершенные_задачи__Не_убранный_газон_,18787,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/136570/5678408/Jo4SbMU58SIw.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1235995/PynX64.png,good
Завершенные_задачи__Не_убранный_газон_,16657,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/126000/5682132/HXGQL82S19st.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1266925/bohVKn.png,good
Завершенные_задачи__Не_убранный_газон_,47858,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/137411/5625315/1NUNFcG4fF95.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1017315/JX8N4r.jpg,good
Завершенные_задачи__Не_убранный_газон_,43413,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/140059/5638446/tA2UsRTj0vjS.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1064028/2uvxyM.jpeg,good
Завершенные_задачи__Не_убранный_газон_,39854,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/117244/5646629/yJTLYE38rtC9.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1094399/yQ9mik.jpg,good
Завершенные_задачи__Не_убранный_газон_,9931,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/114224/5621276/LA5owoDCI8OK.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1003709/fchj9W.png,good
Завершенные_задачи__Не_убранный_газон_,22041,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/140496/5672025/qJKtPmK40VGH.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1207642/bSJPlT.jpg,good
Завершенные_задачи__Не_убранный_газон_,5385,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/134050/5652203/UNkb1pMu7zgC.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1120255/IjJzNE.jpeg,good
Завершенные_задачи__Не_убранный_газон_,38531,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/146208/5646680/l21VnLrrL8ln.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1101050/694oeL.jpeg,good
Завершенные_задачи__Не_убранный_газон_,43882,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/116815/5638187/7JA0z4F9hqvB.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1057760/0V1jC8.jpeg,good
Завершенные_задачи__Не_убранный_газон_,9341,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/131609/5627282/EBC7azobfkDe.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1023695/sW9wrf.jpeg,good
Завершенные_задачи__Не_убранный_газон_,23129,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/142406/5670725/cKPbcPY5TKBn.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1198440/tmV0bC.jpeg,good
Завершенные_задачи__Не_убранный_газон_,20513,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/136929/5675118/gBkw1Yetog0A.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1220431/lXwQJH.jpeg,good
Завершенные_задачи__Не_убранный_газон_,43380,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/124050/5638202/b4BFJ6BMYNrO.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1064342/0ojyMV.jpeg,good
Завершенные_задачи__Не_убранный_газон_,46189,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/120518/5631386/P22RozDmLaNc.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1037234/cX1G8O.jpg,good
Завершенные_задачи__Не_убранный_газон_,43782,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/141459/5637861/pJQy8nAGSqpt.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1058971/gxshUQ.jpg,good
Завершенные_задачи__Не_убранный_газон_,25908,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/127962/5665888/M5M3I5DQSdNV.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1177361/jsEVb6.jpeg,good
Завершенные_задачи__Не_убранный_газон_,8520,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/133470/5632881/xEo819hCGe6Q.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1045460/s9AGTA.jpg,good
Завершенные_задачи__Не_убранный_газон_,39347,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/122274/5646274/FxLYE4HxYbXC.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1096745/ezR2AV.jpg,good
Завершенные_задачи__Не_убранный_газон_,46875,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/113462/5627991/ZrKGYwUP6C0F.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1029079/Aep2FC.jpeg,good
Завершенные_задачи__Не_убранный_газон_,5599,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/133890/5650496/gGK3hQHTtZKp.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1113901/OVQfFv.jpg,good
Завершенные_задачи__Не_убранный_газон_,20470,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/113400/5674874/YUUzoCaXAF2Z.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1220769/7P2mCN.jpeg,good
Завершенные_задачи__Не_убранный_газон_,36957,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/125993/5647320/Vfe0HteRmNvJ.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1108328/qABUih.png,good
Завершенные_задачи__Не_убранный_газон_,24900,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/112009/5667520/nLpub8DdQWC8.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1182197/JNgD6Z.jpg,good
Завершенные_задачи__Не_убранный_газон_,42549,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/121882/5639095/CH2bmz0oouJF.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1072643/MUJNku.jpeg,good
Завершенные_задачи__Не_убранный_газон_,52358,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/144213/5608644/hvGTEl6rHalh.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/958176/7HbLgE.jpg,good
Завершенные_задачи__Не_убранный_газон_,21718,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/112574/5671705/3B2FrQhI93vy.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1209697/uOqniK.jpg,good
Завершенные_задачи__Не_убранный_газон_,53778,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/141221/5600425/ZHC54jGTGhwG.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/939584/P6JqkH.jpg,good
Завершенные_задачи__Не_убранный_газон_,8445,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/134039/5633900/AprtqTBTNab6.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1048095/wcAP7L.jpg,good
Завершенные_задачи__Не_убранный_газон_,44309,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/113717/5635760/IHJ3abOeFXMw.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1054392/MjiM7R.jpg,good
Завершенные_задачи__Не_убранный_газон_,46478,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/140394/5630195/j0MnVBRQpcok.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1034516/BtO7Aj.jpeg,good
Завершенные_задачи__Не_убранный_газон_,54823,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/124562/5597417/9dvrjTwdYgOt.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/930440/4slfPA.png,good
Завершенные_задачи__Не_убранный_газон_,48852,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/126948/5622208/E3BUERBDJPnp.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1004183/s2XQSZ.jpg,good
Завершенные_задачи__Не_убранный_газон_,45322,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/113424/5632758/ab4QsQ7OGuO5.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1045078/4bFKkO.jpg,good
Завершенные_задачи__Не_убранный_газон_,34803,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/121595/5649251/EsmbCqmCcQgB.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1118286/mAbBsj.jpg,good
Завершенные_задачи__Не_убранный_газон_,6175,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/133632/5648533/O8b6YS65Xhk1.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1102666/MxJ6RI.jpeg,good
Завершенные_задачи__Не_убранный_газон_,42718,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/145161/5639193/J2e8cku5bMe8.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1071038/bH23jW.jpeg,good
Завершенные_задачи__Не_убранный_газон_,44332,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/124803/5635773/NEF4Rf0iFs1U.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1054268/ztc4AP.jpg,good
Завершенные_задачи__Не_убранный_газон_,27988,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/116904/5663064/RS5vBrOJKPxl.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1163404/rcLM7A.jpeg,good
Завершенные_задачи__Не_убранный_газон_,33622,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/118721/5651134/9a0JfTHBnhPn.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1124522/x6rmeP.jfif,good
Завершенные_задачи__Не_убранный_газон_,23919,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/118699/5669112/9y3b5ZCWbcBI.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1191289/eKpcn0.jpeg,good
Завершенные_задачи__Не_убранный_газон_,1202,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/128676/5680245/JPwXXRpAVsTN.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1252906/vzuRnJ.png,good
Завершенные_задачи__Не_убранный_газон_,23970,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/115500/5668789/ib0Cw8Rtss4x.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1190972/kaFkXk.JPG,good
Завершенные_задачи__Не_убранный_газон_,20422,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/117506/5674549/SDLNNSvr9mgK.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1221120/yfzNHe.png,good
Завершенные_задачи__Не_убранный_газон_,11905,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/131946/5599313/WMb1w7Z0bUfP.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/943104/KiJjjZ.jpeg,good
Завершенные_задачи__Не_убранный_газон_,14147,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/121812/5686616/a6n0vv6x1enW.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1281493/LY4emn.jpg,good
Завершенные_задачи__Не_убранный_газон_,22595,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/113359/5672156/2ANbW77mRP0G.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1203734/FfHxtT.jpeg,good
Завершенные_задачи__Не_убранный_газон_,50672,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/124068/5615542/oedbneBpO1ev.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/979469/5hpRZx.jpeg,good
Завершенные_задачи__Не_убранный_газон_,32158,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/144220/5655669/eHWpWdcJ42oz.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1135370/w6FZIE.jpg,good
Завершенные_задачи__Не_убранный_газон_,12682,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/115354/5688098/d5xxK42YePDs.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1290100/SQ1yrr.jpeg,good
Завершенные_задачи__Не_убранный_газон_,14966,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/124233/5685376/A7OK1VLn6xW1.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1277804/UnFnNl.jpeg,good
Завершенные_задачи__Не_убранный_газон_,9088,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/135492/5627585/ExsglVzC9aUP.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1029952/l65pW1.jpeg,good
Завершенные_задачи__Не_убранный_газон_,10235,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/136329/5619021/fJgKQSEQF3Uf.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/992684/ISav3j.jpeg,good
Завершенные_задачи__Не_убранный_газон_,5098,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/111326/5652165/a7nSlgmmlx0V.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1124785/HyD7P4.jpg,good
Завершенные_задачи__Не_убранный_газон_,19557,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/111860/5677399/ZrQX0OzqP9lA.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1229223/MGGwJ8.jpg,good
Завершенные_задачи__Не_убранный_газон_,52122,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/123203/5608191/UAYuBDc4dSP1.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/960820/NF0M1G.jpeg,good
Завершенные_задачи__Не_убранный_газон_,6682,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/114971/5643722/RjbheVJDQfpX.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1090867/tVDxAt.png,good
Завершенные_задачи__Не_убранный_газон_,33569,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/145059/5651075/QdO3Hdodq2Ls.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1124909/NxWhol.jpg,good
Завершенные_задачи__Не_убранный_газон_,50986,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/138577/5613501/hQ5gkbXldVNC.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/974890/BBqhTG.jpeg,good
Завершенные_задачи__Не_убранный_газон_,35690,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/119662/5649665/NSU3Jb39Tg7u.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1114207/A0TlLJ.jpeg,good
Завершенные_задачи__Не_убранный_газон_,55230,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/139209/5595587/Bl6wxs5wFFcM.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/925907/P5iyIT.jpeg,good
Завершенные_задачи__Не_убранный_газон_,48843,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/137906/5621949/C39HIIoICeD3.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1004477/1JgmVP.jpg,good
Завершенные_задачи__Не_убранный_газон_,34813,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/126983/5649265/OniiZfr5CThA.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1118270/2C9ENM.jpg,good
Завершенные_задачи__Не_убранный_газон_,2492,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/129086/5667134/AraMpkyQyica.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1185433/MWT9uG.jpg,good
Завершенные_задачи__Не_убранный_газон_,22266,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/118042/5672065/c8WG3bhk1Zcx.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1206065/AGCZkT.jpg,good
Завершенные_задачи__Не_убранный_газон_,50682,Не убранный газон,https://ckkb-mos.online/storage/uploads/images/10645/124411/5616199/nL3iopgfd9XZ.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/979414/3RL5fv.jpeg,good
